peso,fecha,nombreLote,numeroLote,lat,lng,nombreFinca
18.5,2018-08-03 07:25:01,5,5,7.76623098,-76.7626756,Porvenir
24,2018-08-03 07:25:03,5,5,7.76623098,-76.7626756,Porvenir
17,2018-08-03 07:25:05,5,5,7.76623098,-76.7626756,Porvenir
19.5,2018-08-03 07:25:07,5,5,7.76623098,-76.7626756,Porvenir
14.5,2018-08-03 07:25:08,5,5,7.76623098,-76.7626756,Porvenir
21,2018-08-03 07:25:10,5,5,7.76623098,-76.7626756,Porvenir
21.5,2018-08-03 07:25:11,5,5,7.76623098,-76.7626756,Porvenir
22.5,2018-08-03 07:25:13,5,5,7.76623098,-76.7626756,Porvenir
21.5,2018-08-03 07:25:15,5,5,7.76623098,-76.7626756,Porvenir
25.5,2018-08-03 07:25:17,5,5,7.76623098,-76.7626756,Porvenir
18,2018-08-03 07:25:18,5,5,7.76623098,-76.7626756,Porvenir
27,2018-08-03 07:25:20,5,5,7.76623098,-76.7626756,Porvenir
23,2018-08-03 07:25:22,5,5,7.76623098,-76.7626756,Porvenir
33.5,2018-08-03 07:25:23,5,5,7.76623098,-76.7626756,Porvenir
14.5,2018-08-03 07:25:25,5,5,7.76623098,-76.7626756,Porvenir
17,2018-08-03 07:25:26,5,5,7.76623098,-76.7626756,Porvenir
34.5,2018-08-03 07:25:28,5,5,7.76623098,-76.7626756,Porvenir
20.5,2018-08-03 07:25:29,5,5,7.76623098,-76.7626756,Porvenir
27.5,2018-08-03 07:25:31,5,5,7.76623098,-76.7626756,Porvenir
22,2018-08-03 07:25:32,5,5,7.76623098,-76.7626756,Porvenir
22,2018-08-03 07:25:33,5,5,7.76623098,-76.7626756,Porvenir
22.59,2018-08-03 07:57:10,5,5,7.76623098,-76.7626756,Porvenir
18.5,2018-08-03 07:57:12,5,5,7.76623098,-76.7626756,Porvenir
33.5,2018-08-03 07:57:14,5,5,7.76623098,-76.7626756,Porvenir
21.5,2018-08-03 07:57:15,5,5,7.76623098,-76.7626756,Porvenir
17.5,2018-08-03 07:57:17,5,5,7.76623098,-76.7626756,Porvenir
21.5,2018-08-03 07:57:18,5,5,7.76623098,-76.7626756,Porvenir
20,2018-08-03 07:57:20,5,5,7.76623098,-76.7626756,Porvenir
14,2018-08-03 07:57:22,5,5,7.76623098,-76.7626756,Porvenir
16.5,2018-08-03 07:57:24,5,5,7.76623098,-76.7626756,Porvenir
16.5,2018-08-03 07:57:26,5,5,7.76623098,-76.7626756,Porvenir
23.5,2018-08-03 07:57:27,5,5,7.76623098,-76.7626756,Porvenir
21.5,2018-08-03 07:57:29,5,5,7.76623098,-76.7626756,Porvenir
19,2018-08-03 07:57:30,5,5,7.76623098,-76.7626756,Porvenir
28.5,2018-08-03 07:57:31,5,5,7.76623098,-76.7626756,Porvenir
25,2018-08-03 07:57:33,5,5,7.76623098,-76.7626756,Porvenir
22.5,2018-08-03 07:57:35,5,5,7.76623098,-76.7626756,Porvenir
33,2018-08-03 07:57:36,5,5,7.76623098,-76.7626756,Porvenir
18.5,2018-08-03 07:57:37,5,5,7.76623098,-76.7626756,Porvenir
25.5,2018-08-03 07:57:39,5,5,7.76623098,-76.7626756,Porvenir
18,2018-08-03 07:57:41,5,5,7.76623098,-76.7626756,Porvenir
19,2018-08-03 07:57:43,5,5,7.76623098,-76.7626756,Porvenir
24.5,2018-08-03 07:57:46,5,5,7.76623098,-76.7626756,Porvenir
26,2018-08-03 07:57:48,5,5,7.76623098,-76.7626756,Porvenir
29.5,2018-08-03 07:57:50,5,5,7.76623098,-76.7626756,Porvenir
29,2018-08-03 07:57:52,5,5,7.76623098,-76.7626756,Porvenir
30.5,2018-08-03 07:57:56,5,5,7.76623098,-76.7626756,Porvenir
26,2018-08-03 07:57:59,5,5,7.76623098,-76.7626756,Porvenir
28.5,2018-08-03 07:58:03,5,5,7.76623098,-76.7626756,Porvenir
29.5,2018-08-03 07:58:06,5,5,7.76623098,-76.7626756,Porvenir
8.5,2018-08-03 07:58:09,5,5,7.76623098,-76.7626756,Porvenir
24.5,2018-08-03 07:58:14,5,5,7.76623098,-76.7626756,Porvenir
14.59,2018-08-03 09:13:03,5,5,7.76623098,-76.7626756,Porvenir
29,2018-08-03 09:13:05,5,5,7.76623098,-76.7626756,Porvenir
20,2018-08-03 09:13:07,5,5,7.76623098,-76.7626756,Porvenir
23,2018-08-03 09:13:08,5,5,7.76623098,-76.7626756,Porvenir
22.5,2018-08-03 09:13:10,5,5,7.76623098,-76.7626756,Porvenir
27.5,2018-08-03 09:13:11,5,5,7.76623098,-76.7626756,Porvenir
34.5,2018-08-03 09:13:13,5,5,7.76623098,-76.7626756,Porvenir
24.5,2018-08-03 09:13:14,5,5,7.76623098,-76.7626756,Porvenir
19.5,2018-08-03 09:13:17,5,5,7.76623098,-76.7626756,Porvenir
23.5,2018-08-03 09:13:19,5,5,7.76623098,-76.7626756,Porvenir
25.5,2018-08-03 09:13:21,5,5,7.76623098,-76.7626756,Porvenir
26.5,2018-08-03 09:13:22,5,5,7.76623098,-76.7626756,Porvenir
13.5,2018-08-03 09:13:24,5,5,7.76623098,-76.7626756,Porvenir
22,2018-08-03 09:13:26,5,5,7.76623098,-76.7626756,Porvenir
23,2018-08-03 09:13:27,5,5,7.76623098,-76.7626756,Porvenir
19.59,2018-07-27 07:16:38,6,6,7.76589081,-76.7645209,Porvenir
17.5,2018-07-27 07:16:40,6,6,7.76589081,-76.7645209,Porvenir
17.5,2018-07-27 07:16:42,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 07:16:44,6,6,7.76589081,-76.7645209,Porvenir
29,2018-07-27 07:16:45,6,6,7.76589081,-76.7645209,Porvenir
30,2018-07-27 07:16:47,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 07:16:49,6,6,7.76589081,-76.7645209,Porvenir
21.5,2018-07-27 07:16:51,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 07:16:53,6,6,7.76589081,-76.7645209,Porvenir
22,2018-07-27 07:16:55,6,6,7.76589081,-76.7645209,Porvenir
32,2018-07-27 07:16:57,6,6,7.76589081,-76.7645209,Porvenir
30,2018-07-27 07:16:59,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 07:17:01,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 07:17:03,6,6,7.76589081,-76.7645209,Porvenir
29,2018-07-27 07:17:05,6,6,7.76589081,-76.7645209,Porvenir
24,2018-07-27 07:17:07,6,6,7.76589081,-76.7645209,Porvenir
33,2018-07-27 07:17:09,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 07:17:11,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 07:17:12,6,6,7.76589081,-76.7645209,Porvenir
26.09,2018-07-27 07:39:22,6,6,7.76589081,-76.7645209,Porvenir
21.5,2018-07-27 07:39:24,6,6,7.76589081,-76.7645209,Porvenir
33,2018-07-27 07:39:26,6,6,7.76589081,-76.7645209,Porvenir
35.5,2018-07-27 07:39:28,6,6,7.76589081,-76.7645209,Porvenir
20,2018-07-27 07:39:30,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 07:39:33,6,6,7.76589081,-76.7645209,Porvenir
22,2018-07-27 07:39:35,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 07:39:38,6,6,7.76589081,-76.7645209,Porvenir
24,2018-07-27 07:39:40,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 07:39:42,6,6,7.76589081,-76.7645209,Porvenir
27,2018-07-27 07:39:44,6,6,7.76589081,-76.7645209,Porvenir
31.5,2018-07-27 07:39:46,6,6,7.76589081,-76.7645209,Porvenir
33,2018-07-27 07:39:47,6,6,7.76589081,-76.7645209,Porvenir
19.5,2018-07-27 07:39:49,6,6,7.76589081,-76.7645209,Porvenir
41,2018-07-27 07:39:51,6,6,7.76589081,-76.7645209,Porvenir
15,2018-07-27 07:39:52,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 07:39:54,6,6,7.76589081,-76.7645209,Porvenir
30.5,2018-07-27 07:39:56,6,6,7.76589081,-76.7645209,Porvenir
27.5,2018-07-27 07:39:57,6,6,7.76589081,-76.7645209,Porvenir
33,2018-07-27 07:39:59,6,6,7.76589081,-76.7645209,Porvenir
34.59,2018-07-27 07:55:47,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 07:55:50,6,6,7.76589081,-76.7645209,Porvenir
32.5,2018-07-27 07:55:52,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 07:55:53,6,6,7.76589081,-76.7645209,Porvenir
13,2018-07-27 07:55:56,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 07:55:58,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 07:56:00,6,6,7.76589081,-76.7645209,Porvenir
29.5,2018-07-27 07:56:02,6,6,7.76589081,-76.7645209,Porvenir
27.5,2018-07-27 07:56:04,6,6,7.76589081,-76.7645209,Porvenir
27,2018-07-27 07:56:06,6,6,7.76589081,-76.7645209,Porvenir
31.5,2018-07-27 07:56:08,6,6,7.76589081,-76.7645209,Porvenir
28.5,2018-07-27 07:56:09,6,6,7.76589081,-76.7645209,Porvenir
30.5,2018-07-27 07:56:11,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 07:56:13,6,6,7.76589081,-76.7645209,Porvenir
16.5,2018-07-27 07:56:14,6,6,7.76589081,-76.7645209,Porvenir
34,2018-07-27 07:56:16,6,6,7.76589081,-76.7645209,Porvenir
20.5,2018-07-27 07:56:18,6,6,7.76589081,-76.7645209,Porvenir
19,2018-07-27 07:56:19,6,6,7.76589081,-76.7645209,Porvenir
16,2018-07-27 07:56:20,6,6,7.76589081,-76.7645209,Porvenir
20,2018-07-27 07:56:22,6,6,7.76589081,-76.7645209,Porvenir
17.09,2018-07-27 09:31:25,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 09:31:27,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 09:31:29,6,6,7.76589081,-76.7645209,Porvenir
15.5,2018-07-27 09:31:30,6,6,7.76589081,-76.7645209,Porvenir
29.5,2018-07-27 09:31:32,6,6,7.76589081,-76.7645209,Porvenir
24,2018-07-27 09:31:34,6,6,7.76589081,-76.7645209,Porvenir
31,2018-07-27 09:31:35,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 09:31:37,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 09:31:39,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 09:31:40,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 09:31:42,6,6,7.76589081,-76.7645209,Porvenir
30,2018-07-27 09:31:44,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 09:31:45,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 09:31:47,6,6,7.76589081,-76.7645209,Porvenir
29.5,2018-07-27 09:31:49,6,6,7.76589081,-76.7645209,Porvenir
31.5,2018-07-27 09:31:50,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 09:31:52,6,6,7.76589081,-76.7645209,Porvenir
28,2018-07-27 09:31:54,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 09:31:55,6,6,7.76589081,-76.7645209,Porvenir
24.59,2018-07-27 09:55:35,6,6,7.76589081,-76.7645209,Porvenir
32.5,2018-07-27 09:55:38,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 09:55:40,6,6,7.76589081,-76.7645209,Porvenir
28,2018-07-27 09:55:41,6,6,7.76589081,-76.7645209,Porvenir
33,2018-07-27 09:55:43,6,6,7.76589081,-76.7645209,Porvenir
30,2018-07-27 09:55:45,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 09:55:46,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 09:55:48,6,6,7.76589081,-76.7645209,Porvenir
18,2018-07-27 09:55:50,6,6,7.76589081,-76.7645209,Porvenir
21.5,2018-07-27 09:55:52,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 09:55:53,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 09:55:55,6,6,7.76589081,-76.7645209,Porvenir
27.5,2018-07-27 09:55:57,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 09:55:58,6,6,7.76589081,-76.7645209,Porvenir
30,2018-07-27 09:56:00,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 09:56:01,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 09:56:03,6,6,7.76589081,-76.7645209,Porvenir
20.5,2018-07-27 09:56:04,6,6,7.76589081,-76.7645209,Porvenir
20.5,2018-07-27 09:56:05,6,6,7.76589081,-76.7645209,Porvenir
28,2018-07-27 09:56:07,6,6,7.76589081,-76.7645209,Porvenir
25.09,2018-07-27 10:20:22,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 10:20:25,6,6,7.76589081,-76.7645209,Porvenir
17.5,2018-07-27 10:20:28,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 10:20:30,6,6,7.76589081,-76.7645209,Porvenir
33.5,2018-07-27 10:20:32,6,6,7.76589081,-76.7645209,Porvenir
20,2018-07-27 10:20:34,6,6,7.76589081,-76.7645209,Porvenir
32,2018-07-27 10:20:36,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 10:20:38,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 10:20:40,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 10:20:41,6,6,7.76589081,-76.7645209,Porvenir
29.5,2018-07-27 10:20:43,6,6,7.76589081,-76.7645209,Porvenir
19,2018-07-27 10:20:45,6,6,7.76589081,-76.7645209,Porvenir
33,2018-07-27 10:20:47,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 10:20:48,6,6,7.76589081,-76.7645209,Porvenir
29,2018-07-27 10:20:50,6,6,7.76589081,-76.7645209,Porvenir
21.5,2018-07-27 10:20:52,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 10:20:54,6,6,7.76589081,-76.7645209,Porvenir
28,2018-07-27 10:20:55,6,6,7.76589081,-76.7645209,Porvenir
22,2018-07-27 10:20:57,6,6,7.76589081,-76.7645209,Porvenir
25.09,2018-07-27 10:40:49,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 10:40:51,6,6,7.76589081,-76.7645209,Porvenir
24,2018-07-27 10:40:54,6,6,7.76589081,-76.7645209,Porvenir
19.5,2018-07-27 10:40:55,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 10:40:58,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 10:41:03,6,6,7.76589081,-76.7645209,Porvenir
31.5,2018-07-27 10:41:11,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 10:41:14,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 10:41:16,6,6,7.76589081,-76.7645209,Porvenir
24,2018-07-27 10:41:19,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 10:41:22,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 10:41:25,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 10:41:27,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 10:41:30,6,6,7.76589081,-76.7645209,Porvenir
28,2018-07-27 10:41:32,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 10:41:35,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 10:41:37,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 10:41:39,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 10:41:41,6,6,7.76589081,-76.7645209,Porvenir
29,2018-07-27 10:41:43,6,6,7.76589081,-76.7645209,Porvenir
28.59,2018-07-27 10:45:50,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 10:45:53,6,6,7.76589081,-76.7645209,Porvenir
16.5,2018-07-27 10:45:54,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 10:45:56,6,6,7.76589081,-76.7645209,Porvenir
36,2018-07-27 10:45:58,6,6,7.76589081,-76.7645209,Porvenir
24,2018-07-27 10:46:00,6,6,7.76589081,-76.7645209,Porvenir
32.5,2018-07-27 10:46:02,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 10:46:04,6,6,7.76589081,-76.7645209,Porvenir
35,2018-07-27 10:46:05,6,6,7.76589081,-76.7645209,Porvenir
30.5,2018-07-27 10:46:07,6,6,7.76589081,-76.7645209,Porvenir
37.5,2018-07-27 10:46:08,6,6,7.76589081,-76.7645209,Porvenir
34,2018-07-27 10:46:10,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 10:46:11,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 10:46:12,6,6,7.76589081,-76.7645209,Porvenir
29,2018-07-27 10:46:14,6,6,7.76589081,-76.7645209,Porvenir
30.5,2018-07-27 10:46:15,6,6,7.76589081,-76.7645209,Porvenir
19,2018-07-27 10:46:17,6,6,7.76589081,-76.7645209,Porvenir
20,2018-07-27 10:46:18,6,6,7.76589081,-76.7645209,Porvenir
19.5,2018-07-27 10:46:19,6,6,7.76589081,-76.7645209,Porvenir
22.59,2018-07-27 11:14:03,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 11:14:05,6,6,7.76589081,-76.7645209,Porvenir
28.5,2018-07-27 11:14:07,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 11:14:09,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 11:14:11,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 11:14:13,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 11:14:15,6,6,7.76589081,-76.7645209,Porvenir
19,2018-07-27 11:14:18,6,6,7.76589081,-76.7645209,Porvenir
29,2018-07-27 11:14:20,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 11:14:23,6,6,7.76589081,-76.7645209,Porvenir
29.5,2018-07-27 11:14:25,6,6,7.76589081,-76.7645209,Porvenir
21.5,2018-07-27 11:14:27,6,6,7.76589081,-76.7645209,Porvenir
28.5,2018-07-27 11:14:29,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 11:14:31,6,6,7.76589081,-76.7645209,Porvenir
11.5,2018-07-27 11:14:32,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 11:14:34,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 11:14:36,6,6,7.76589081,-76.7645209,Porvenir
21.5,2018-07-27 11:14:38,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 11:14:40,6,6,7.76589081,-76.7645209,Porvenir
28.5,2018-07-27 11:14:41,6,6,7.76589081,-76.7645209,Porvenir
30.59,2018-07-27 11:43:48,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 11:43:51,6,6,7.76589081,-76.7645209,Porvenir
22,2018-07-27 11:43:54,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 11:43:56,6,6,7.76589081,-76.7645209,Porvenir
32,2018-07-27 11:43:59,6,6,7.76589081,-76.7645209,Porvenir
29.5,2018-07-27 11:44:01,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 11:44:03,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 11:44:06,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 11:44:08,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 11:44:10,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 11:44:12,6,6,7.76589081,-76.7645209,Porvenir
28,2018-07-27 11:44:14,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 11:44:16,6,6,7.76589081,-76.7645209,Porvenir
13.5,2018-07-27 11:44:18,6,6,7.76589081,-76.7645209,Porvenir
19,2018-07-27 11:44:20,6,6,7.76589081,-76.7645209,Porvenir
24,2018-07-27 11:44:22,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 11:44:24,6,6,7.76589081,-76.7645209,Porvenir
20.5,2018-07-27 11:44:26,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 11:44:28,6,6,7.76589081,-76.7645209,Porvenir
24,2018-07-27 11:44:30,6,6,7.76589081,-76.7645209,Porvenir
29.59,2018-07-27 13:43:41,6,6,7.76589081,-76.7645209,Porvenir
30.5,2018-07-27 13:43:44,6,6,7.76589081,-76.7645209,Porvenir
32,2018-07-27 13:43:46,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 13:43:48,6,6,7.76589081,-76.7645209,Porvenir
19,2018-07-27 13:43:51,6,6,7.76589081,-76.7645209,Porvenir
28.5,2018-07-27 13:43:53,6,6,7.76589081,-76.7645209,Porvenir
31.5,2018-07-27 13:43:55,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 13:43:57,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 13:43:59,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 13:44:00,6,6,7.76589081,-76.7645209,Porvenir
26.5,2018-07-27 13:44:02,6,6,7.76589081,-76.7645209,Porvenir
20,2018-07-27 13:44:04,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 13:44:05,6,6,7.76589081,-76.7645209,Porvenir
26,2018-07-27 13:44:07,6,6,7.76589081,-76.7645209,Porvenir
28.5,2018-07-27 13:44:09,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 13:44:10,6,6,7.76589081,-76.7645209,Porvenir
30.5,2018-07-27 13:44:12,6,6,7.76589081,-76.7645209,Porvenir
19,2018-07-27 13:44:14,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 13:44:15,6,6,7.76589081,-76.7645209,Porvenir
19,2018-07-27 13:44:17,6,6,7.76589081,-76.7645209,Porvenir
12,2018-07-27 13:44:19,6,6,7.76589081,-76.7645209,Porvenir
22.09,2018-07-27 14:02:09,6,6,7.76589081,-76.7645209,Porvenir
19.5,2018-07-27 14:02:11,6,6,7.76589081,-76.7645209,Porvenir
12,2018-07-27 14:02:12,6,6,7.76589081,-76.7645209,Porvenir
14.5,2018-07-27 14:02:14,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 14:02:15,6,6,7.76589081,-76.7645209,Porvenir
15.5,2018-07-27 14:02:17,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 14:02:20,6,6,7.76589081,-76.7645209,Porvenir
17,2018-07-27 14:02:22,6,6,7.76589081,-76.7645209,Porvenir
18,2018-07-27 14:02:24,6,6,7.76589081,-76.7645209,Porvenir
20,2018-07-27 14:02:28,6,6,7.76589081,-76.7645209,Porvenir
18.5,2018-07-27 14:02:33,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 14:02:37,6,6,7.76589081,-76.7645209,Porvenir
22,2018-07-27 14:02:39,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 14:02:41,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 14:02:44,6,6,7.76589081,-76.7645209,Porvenir
18,2018-07-27 14:02:46,6,6,7.76589081,-76.7645209,Porvenir
21.5,2018-07-27 14:02:49,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 14:02:52,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 14:02:56,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 14:02:59,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 14:03:02,6,6,7.76589081,-76.7645209,Porvenir
16.5,2018-07-27 14:03:04,6,6,7.76589081,-76.7645209,Porvenir
18.5,2018-07-27 14:03:06,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 14:03:08,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 14:03:10,6,6,7.76589081,-76.7645209,Porvenir
29.5,2018-07-27 14:03:12,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-27 14:03:14,6,6,7.76589081,-76.7645209,Porvenir
24.5,2018-07-27 14:03:17,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 14:03:19,6,6,7.76589081,-76.7645209,Porvenir
17.59,2018-07-27 14:11:02,6,6,7.76589081,-76.7645209,Porvenir
16.5,2018-07-27 14:11:05,6,6,7.76589081,-76.7645209,Porvenir
15,2018-07-27 14:11:07,6,6,7.76589081,-76.7645209,Porvenir
18.5,2018-07-27 14:11:08,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 14:11:10,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 14:11:12,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 14:11:14,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 14:11:16,6,6,7.76589081,-76.7645209,Porvenir
10,2018-07-27 14:11:18,6,6,7.76589081,-76.7645209,Porvenir
17.5,2018-07-27 14:11:21,6,6,7.76589081,-76.7645209,Porvenir
31,2018-07-27 14:11:23,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 14:11:25,6,6,7.76589081,-76.7645209,Porvenir
18.5,2018-07-27 14:11:27,6,6,7.76589081,-76.7645209,Porvenir
16,2018-07-27 14:11:29,6,6,7.76589081,-76.7645209,Porvenir
25.5,2018-07-27 14:11:30,6,6,7.76589081,-76.7645209,Porvenir
22,2018-07-27 14:11:32,6,6,7.76589081,-76.7645209,Porvenir
23,2018-07-27 14:11:34,6,6,7.76589081,-76.7645209,Porvenir
18,2018-07-27 14:11:36,6,6,7.76589081,-76.7645209,Porvenir
25,2018-07-27 14:11:37,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-27 14:11:39,6,6,7.76589081,-76.7645209,Porvenir
22,2018-07-27 14:11:40,6,6,7.76589081,-76.7645209,Porvenir
22.5,2018-07-27 14:11:42,6,6,7.76589081,-76.7645209,Porvenir
32.59,2018-07-30 07:28:49,6,6,7.76589081,-76.7645209,Porvenir
31.5,2018-07-30 07:28:51,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-30 07:28:52,6,6,7.76589081,-76.7645209,Porvenir
34,2018-07-30 07:28:54,6,6,7.76589081,-76.7645209,Porvenir
30.5,2018-07-30 07:28:55,6,6,7.76589081,-76.7645209,Porvenir
30,2018-07-30 07:28:57,6,6,7.76589081,-76.7645209,Porvenir
12,2018-07-30 07:28:58,6,6,7.76589081,-76.7645209,Porvenir
16.5,2018-07-30 07:29:00,6,6,7.76589081,-76.7645209,Porvenir
17,2018-07-30 07:29:01,6,6,7.76589081,-76.7645209,Porvenir
30.5,2018-07-30 07:29:03,6,6,7.76589081,-76.7645209,Porvenir
18.5,2018-07-30 07:29:05,6,6,7.76589081,-76.7645209,Porvenir
27,2018-07-30 07:29:06,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-30 07:29:08,6,6,7.76589081,-76.7645209,Porvenir
24,2018-07-30 07:29:09,6,6,7.76589081,-76.7645209,Porvenir
29,2018-07-30 07:29:11,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-30 07:29:12,6,6,7.76589081,-76.7645209,Porvenir
27,2018-07-30 07:29:14,6,6,7.76589081,-76.7645209,Porvenir
21,2018-07-30 07:29:16,6,6,7.76589081,-76.7645209,Porvenir
22,2018-07-30 07:29:17,6,6,7.76589081,-76.7645209,Porvenir
25.09,2018-07-30 07:29:32,6,6,7.76589081,-76.7645209,Porvenir
23.5,2018-07-30 07:29:34,6,6,7.76589081,-76.7645209,Porvenir
19,2018-07-30 07:29:36,6,6,7.76589081,-76.7645209,Porvenir
